content_id,name,address,content_type_id,city,lat,lng,image_url,overview,tel,homepage,pet_acmpy_type,pet_acmpy_animal,pet_need,pet_etc_info,pet_facility,open_hours,closed_days,parking
2605277,웰컴투동막골촬영지,강원특별자치도 평창군 미탄면 동막골길 122,12,강원특별자치도,37.3139915833,128.4707599845,http://tong.visitkorea.or.kr/cms/resource/11/3566011_image2_1.jpg,"강원도 평창에 있는 웰컴 투 동막골 마을은 박광현 감독의 영화 ‘웰컴 투 동막골’의 촬영지로 잘 알려진 곳이다. 국군과 인민군, 연합군이 대립하고 화해하는 과정을 그린 영화는 전국 관객 800만 명을 동원했고 국내외 내로라하는 영화제에서 작품상, 여우조연상 등을 수상했다. 흥행의 여파로 영화 상영 후 연간 10만 명이 넘는 관광객이 이곳을 찾고 있다. 옛 석탄광 입구인 동막 바람굴, 김 선생의 집, 국군 인민군 주민 간 이념을 초월한 화합의 장이었던 수령 500년이 넘은 정자나무, 동막골에 추락했던 미 전투기 등이 잘 보존된 촬영지를 통해 영화의 장면 하나하나가 새록새록 떠오른다. 영월 탄광문화촌, 평창 바위공원, 백룡동굴 등 다양한 관광지가 인접해 있다.",,"<a href=""https://tour.pc.go.kr/GSChqchN0"" target=""_blank"" title=""새창: 평창문화관광"">https://tour.pc.go.kr/GSChqchN0</a>",전구역 동반가능,전 견종 동반 가능,목줄 착용,"- 맹견의 경우, 입마개 착용 필수
- 배변봉투 지참 및 배변처리 필수",,상시 개방,연중무휴,가능
264485,철원 노동당사,강원특별자치도 철원군 철원읍 금강산로 265,12,강원특별자치도,38.2552751974,127.2019861959,http://tong.visitkorea.or.kr/cms/resource/55/3577155_image2_1.jpg,강원도 철원읍 관전리에 있는 노동당사는 1946년에 완공된 3층 건물이다. 6·25전쟁이 일어나기 전까지 북한의 노동당사로 이용되었다. 현재 이 건물은 6·25전쟁 때 큰 피해를 입어 건물 전체가 검게 그을리고 포탄과 총탄 자국이 촘촘하게 나있다. 하지만 이런 모습이 6·25전쟁과 한국의 분단현실을 떠올리게 해서 유명가수의 뮤직비디오 촬영지나 유명 음악회의 장소로 활용되기도 했다. 현재 철원 노동당사는 철원군이 안보관광코스로 운영하고 있으며 많은 관광객이 찾고 있다. 2001년 2월 근대문화유산에 등록되면서 정부 차원의 보호를 받고 있다.,,"철원군 문화관광 <a href=""https://www.cwg.go.kr/tour/selectTourCntntsWebView.do?tourNo=445&pageUnit=9&pageIndex=1&searchCnd=all&key=592&ctgry=21&sortTy=NM/"" target=""_blank"" title=""새창: 철원군 문화관광 홈페이지로 이동"">https://www.cwg.go.kr/tour</a>",일부구역 동반가능,,목줄 착용,"- 맹견의 경우, 입마개 착용 필수
- 배변봉투 지참 및 배변처리 필수",,상시 개방,연중무휴,가능
3446452,송림추어탕,충청남도 태안군 태안읍 군청4길 39 송림추어탕,39,충청남도,36.747559412,126.299224578,http://tong.visitkorea.or.kr/cms/resource/86/3446386_image2_1.jpg,"태안 터미널 태안군청 근처에 위치해 있는 송림 추어탕은 국내산 추어탕으로 깨끗하고 담백한 맛을 제공하고 있는 태안군청 앞 추어탕 맛집이다.<br>추어탕 외에 두루치기, 동태찌개, 김치찌개, 삼겹살 등의 메뉴를 제공하고 있다.<br>소형견을 동반하여 입장이 가능하다. 송림추어탕에서 차로 약 20분 거리에 만리포 해수욕장이 있어 근처 관광 코스로 둘러보기 좋다.",010-3494-8764,,전구역 동반가능,,,"대형견 동반 불가, 소형견 동반 가능",,09:00~21:00,연중무휴,가능
125779,영금정,강원특별자치도 속초시 영금정로 43 (동명동),12,강원특별자치도,38.2119011984,128.6014624568,http://tong.visitkorea.or.kr/cms/resource/01/3576201_image2_1.jpg,"속초시 동명동 속초등대 밑의 바닷가에 크고 넓은 바위들이 깔려있는 곳이 영금정이다. 지명의 유래는 파도가 바위에 부딪치면 신묘한 율곡이 들려 이 소리를 신령한 ‘거문고’ 소리와 같다고 하여 영금정이라 불린다. 시내에서 가까운 거리에 위치하고 있고, 경치가 빼어나 사시사철 속초시민이 피서와 낚시를 즐기는 곳이다. 현재는 속초시에서 영금정 일대를 관광지로 개발하여, 남쪽 방파제 부근으로 실제 정자를 하나 만들어 놓았다. 이 정자는 영금정 바위 위에 세워진 해상 정자로 50m 정도의 다리를 건너 들어갈 수 있다. 해상 정자에서 바다를 바라보는 느낌은 방파제와는 또 다른 시원한 느낌을 주지만, 정자 자체는 콘크리트 정자여서 아쉬움이 남는다. 대개 해돋이 정자라고 부르는데, 정자 현판에는 영금정(靈琴亭)이라는 글을 써 놓았다.",,"공식 홈페이지 <a href=""http://yeonggeumjeong.co.kr/"" target=""_blank"" title=""새창 : 영금정 홈페이지로 이동"">http://yeonggeumjeong.co.kr/</a> <br>속초 관광 <a href=""https://www.sokcho.go.kr/ct/tour/attraction/culture?contentSeq=42"" target=""_blank"" title=""새창 : 속초시 문화관광 홈페이지로 이동"">https://www.sokcho.go.kr/ct/tour</a>",전구역 동반가능,전 견종 동반 가능,목줄 착용,"- 반려견 동반 운영 정책은 사정에 따라 변동 될 수 있음
- 맹견의 경우, 입마개 착용 필수
- 배변봉투 지참 및 배변처리 필수",,상시 개방,연중무휴,가능
128345,제주허브동산,제주특별자치도 서귀포시 표선면 돈오름로 170,12,제주특별자치도,33.3304565115,126.8155933234,http://tong.visitkorea.or.kr/cms/resource/86/3551486_image2_1.jpg,"2000년 부지매입을 시작으로 약 5년간 59,504m²(18,000평)의 대지 위에 허브동산을 만들어왔다. 현재 약 180여 종의 허브와 우리 산하의 야생화로 채워진 각양각색의 정원들과 작은 동산들, 그리고 611.6m²(2,000평)의 체험 감귤농장 등 다양한 형태의 테마공원이 조성되어 있다. 또한 허브동산을 휘어감은 산책로, 허브 관련 제품을 구입할 수 있는 허브샵, 허브를 이용한 다양한 퓨전 음식을 맛볼 수 있는 카페, 허브에 대한 지식과 정보를 공유하고, 더욱 다양한 체험을 할 수 있는 허브체험관 등의 시설이 잘 구비되어 있어 연인 및 가족단위 혹은 기업의 단체에서 자연학습 및 데이트 코스, 워크숍 등 여러 가지 목적으로 이용 가능한 편안한 휴식처가 될 것이다.
그리고 허브 동산의 매력을 만끽할 수 있도록 설계된 6개 동의 각 숙소들은 허브정원 사이에 자리를 잡고 쾌적하고 안락한 여행이 될 수 있도록 최적의 환경을 구비하고 있다. 각 동 2층 침실 어디에서나 일출과 바다를 조망할 수 있고, 뒤로는 한라산이 한눈에 들어온다. 허브동산의 주요 테마는 ‘쉴休’, 봄날 오후 같은 편안하고 조용한 휴식. ‘번잡한 일상과 긴장된 도시 생활의 피로를 털어버리고, 몸과 마음에 쉼을 주자, 실컷 게으름을 피워도 하나 바쁠 것 없는, 느리게 사는 여유를 신이 인간에게 준 선물 가운데 마음껏 누리자.’ 이것이 허브동산이 추구하는 방향이다.",,"<a href=""http://www.herbdongsan.com/"" target=""_blank"" title=""새창 : 허브동산 사이트로 이동"">http://www.herbdongsan.com</a>",일부구역 동반가능,전 견종 동반 가능,"입마개 착용,목줄 착용","- 목줄착용시 카페 입장 가능, 족욕장은 불가
- 맹견의 경우, 입마개 착용 필수
- 배변봉투 지참 및 배변처리 필수",,"- 관람 09:00~21:30<br>
- 족욕 11:00~18:00",연중무휴,가능
2755480,달빛소리 수목원,전북특별자치도 익산시 춘포면 천서길 149,12,전북특별자치도,35.9398452252,127.0330409637,http://tong.visitkorea.or.kr/cms/resource/66/3576166_image2_1.jpg,"20여 년 전부터 전국 각지에서 수집한 희귀한 고목들로 2018년 6월 사설 수목원으로 개장하였다. 아담한 규모의 수목원으로, 기묘한 형상의 고목들을 곳곳에 배치한 것이 특징이다. 수목원의 마스코트인 황순원의 소나기 나무, 첫사랑 나무라고도 불리는 500년 된 느티나무와 청괴불나무, 삼각소나무, 연필향나무, 금목서&은목서 등 약 50여 종의 희귀목을 보유하고 있다. 매년 새로운 꽃을 추가적으로 식재하여 다양한 꽃들을 볼 수 있다. 또한, 사계절에는 각기 다른 꽃들이 만개한다. 봄에는 개나리, 진달래, 벚꽃이 피고, 여름에는 백합, 산나리꽃, 목화꽃이, 가을에는 천일홍, 백일홍, 금목서, 은목서, 단풍이, 겨울에는 동백나무꽃, 납매를 볼 수 있어 사계절 꽃 속에서 커피 한 잔과 함께 힐링을 느낄 수 있는 곳이다.",,"인스타그램 <a href=""https://www.instagram.com/dal_bid/"" target=""_blank"" title=""새창 : 달빛소리 수목원 인스타그램으로 이동"">https://www.instagram.com/dal_bid/</a><br>블로그 <a href=""https://blog.naver.com/dal90651"" target=""_blank"" title=""새창 : 달빛소리 수목원 블로그로 이동"">https://blog.naver.com/dal90651</a>",일부구역 동반가능,전 견종 동반 가능,목줄 착용,"- 수목원 내 카페 실내 좌석 동반불가
- 맹견의 경우, 입마개 착용 필수
- 배변봉투 지참 및 배변처리 필수",,10:30~19:00,"매주 월요일 <br>※ 단, 월요일이 임시공휴일인 경우 정상운영",가능
126838,뿌리공원,대전광역시 중구 뿌리공원로 79 뿌리공원,12,대전광역시,36.2845065219,127.3864280203,http://tong.visitkorea.or.kr/cms/resource/87/3569387_image2_1.jpg,"뿌리공원은 대전광역시 중구 침산동 일원에 성씨를 상징하는 조형물 및 한국족보박물관, 각종 편의시설을 갖추고 있으며 효를 주제로 1997년 11월 1일 개장한 테마공원이다. 충효사상 및 주인정신을 함양시키는 교육공원이면서 가족 단위의 다양한 이벤트 행사가 마련된 가족친화 공원이자 천혜의 자연경관을 배경으로 한 도심 속의 자연공원으로서의 특색을 잘 나타내고 있다. 자신의 뿌리를 되찾을 수 있는 성씨별 조형물과 사신도 및 12지지를 형상화한 뿌리 깊은 샘물, 각종 행사를 할 수 있는 수변무대, 공원 중심에 자리 잡은 잔디광장과 공원을 한눈에 바라볼 수 있는 전망대, 팔각 정자뿐만 아니라 산림욕장, 효문화정원, 힐링쉼터 등 다양한 시설이 갖추어져 있다.",,"<a href=""https://www.djjunggu.go.kr/hyo/sub03_01_01.do"" target=""_blank"" title=""새창 : 뿌리공원 홈페이지로 이동"">https://www.djjunggu.go.kr/hyo/</a>",전구역 동반가능,전 견종 동반 가능,목줄 착용,"- 맹견의 경우, 입마개 착용 필수
- 배변봉투 지참 및 배변처리 필수",,"[하절기(3월~10월)]<br>
05:00~23:00<br>
[동절기(11월~2월)]<br>
06:00~22:00<br>
※ 자세한 사항은 홈페이지 참조",연중무휴,가능
1115042,봉화산(서울),서울특별시 중랑구 묵동,12,서울특별시,37.608354116,127.0870155001,http://tong.visitkorea.or.kr/cms/resource/23/3573123_image2_1.jpg,"봉화산은 서울의 동북부 외곽인 중랑구 상봉동, 중화동, 묵동, 신내동에 접해 있으며, 정상까지 높이는 160.1m로 평지에 돌출된 독립 구릉이다. 동쪽에 아차산 주 능선이 있는 것을 제외하고는 북쪽으로 불암산, 도봉산과 양주 일대까지 잘 조망되며, 서쪽과 남쪽으로도 높은 산이 없어 남산과 이남 지역도 잘 보이는 지역이다. 
봉화산은 일명 ‘봉우재’라고 불리는데, 1963년 1월 1일 경기도에서 서울시로 편입되었다. 이곳은 북쪽 양주의 한이산에서 연락을 받아 목멱산(남산)으로 전달하는 아차산 봉수대가 있던 곳으로, 지난 1994년 11월 7일 봉수대를 복원하였다.
봉화산 정상에서 약간 남쪽에 봉화산 도당인 산신각이 있으며, 약 400년 전에 주민들이 도당굿과 산신제를 지내던 곳이기도 하다. 현재 산신각은 1992년 여름에 일어난 화재로 소실되어 지금은 붉은 벽돌과 시멘트로 지은 새 건물이 들어서 있다.",,"<a href=""https://www.jungnang.go.kr/portal/main/contents.do?menuNo=200596""target=""_blank"" title=""새창: 중랑구청 홈페이지로 이동"">https://www.jungnang.go.kr</a>",전구역 동반가능,전 견동 동반 가능,목줄 착용,"- 맹견의 경우, 입마개 착용 필수
- 배변봉투 지참 및 배변처리 필수",,상시 개방,연중무휴,가능
2381567,문탠로드,부산광역시 해운대구 달맞이길 120,28,부산광역시,35.1574970351,129.1756010591,http://tong.visitkorea.or.kr/cms/resource/35/3575935_image2_1.jpg,"문탠로드는 해운대 달맞이고개에 위치해 있으며, 달빛을 받으며 가볍게 걷는 길 이란 뜻의 산책로이다. 꽃잠길, 가온길, 바투길, 함께길, 만남길의 다섯 개 테마로 이루어져 있으며, 약 1~2시간 정도 소요된다. 문탠로드를 걷는 동안 바다전망대, 체육공원, 달맞이어울마당, 해월정 등을 볼 수 있다. 문탠로드의 또다른 매력은 숲속 산책길을 걷고 있지만 옆으로는 푸른 바다가 끝없이 펼쳐진다는 것이다. 걷는 중간중간 전망대로 나가 마주하는 부산 앞바다가 쌓였던 스트레스를 날려준다.",,"<a href=""https://www.visitbusan.net/kr/index.do?menuCd=DOM_000000202004001000&uc_seq=283&lang_cd=ko""target=""_blank"" title=""새창: 비짓부산 문탠로드 페이지로 이동"">https://www.visitbusan.net/kr/</a>",전구역 동반가능,전 견종 동반 가능,목줄 착용,"- 맹견의 경우, 입마개 착용 필수
- 배변봉투 지참 및 배변처리 필수",,상시 개방,연중무휴,가능
125653,직탕폭포 (한탄강 유네스코 세계지질공원),강원특별자치도 철원군 동송읍 장흥리,12,강원특별자치도,38.2097567004,127.2659177854,http://tong.visitkorea.or.kr/cms/resource/37/3575437_image2_1.jpg,"직탕폭포(直湯瀑布)는 한탄강 본류에 위치한 폭포로 편평한 현무암 위에 형성되어 우리나라의 다른 폭포들과는 달리 하천면을 따라 넓게 펼쳐져 있는 모습을 하고 있다. 직탕폭포는 용암이 겹겹이 식어 굳어진 현무암 위로 오랫동안 물이 흐르면서 풍화와 침식작용을 받는 과정에서 현무암의 주상절리를 따라 떨어져 나감으로써 계단 모양의 폭포가 형성된 것으로 높이는 약 3m에 불과하지만 너비는 약 80여 m다. 직탕폭포를 이루고 있는 암석은 신생대 제4기에 만들어진 현무암으로 형성 시기는 54만 년 전에서 12만 년 전 사이로 추정되고 있다. 이 암석은 서울과 원산을 잇는 추가령구조곡 하부의 연약한 지점을 따라 솟아오른 용암이 흘러내려와 굳어진 것으로 철원 용암대지를 구성하고 있는 현무암의 일부이다.

(출처 : 한탄강지질공원 홈페이지)",,"<a href=""http://www.hantangeopark.kr/bbs/content.php?co_id=sight_01_03""target=""_blank"" title=""새창: 한탄강지질공원으로 이동"">http://www.hantangeopark.kr/</a>",일부구역 동반가능,전 견종 동반 가능,"입마개 착용,목줄 착용,기타","- 주상절리길, 계곡입수 불가
- 맹견의 경우, 입마개 착용 필수
- 배변봉투 지참 및 배변처리 필수",,상시 개방,연중무휴,
264353,인사동,서울특별시 종로구 인사동길 62 (관훈동),12,서울특별시,37.5754616322,126.9835230884,http://tong.visitkorea.or.kr/cms/resource/03/3412103_image2_1.JPG,"인사동은 도심 속에서 낡지만 귀중한 전통의 물건들이 교류되는 소중한 공간이다. 인사동에는 큰 대로를 중심으로 사이사이 골목들이 미로처럼 얽혀 있다. 이 미로 속에는 화랑, 전통공예점, 고미술점, 전통찻집, 전통음식점, 카페 등이 밀집되어 있다. 특히 인사동의 가게들은 저마다의 독특한 멋으로 젊은이들은 물론 중년층에게까지 매우 인기가 많다. 그중에서도 화랑은 인사동의 맥을 이어온 중심이다. 이곳에는 100여 개의 화랑이 밀집되어 있는데 한국화에서 판화, 조각전까지 다양한 전시회를 감상할 수 있다. 대표적인 화랑으로는 민중미술의 중심역할을 했던 학고재, 재능 있는 작가들의 터전이 되었던 가나화랑, 가나아트센터 등이 있다. 만약 인사동의 유명한 화랑만을 골라서 편하게 구경하고 싶다면 미술관 순화버스를 이용해 보자. 저렴한 가격으로 유명 화랑 10여 곳을 둘러볼 수 있다. 화랑과 함께 인사동 거리를 메우고 있는 것은 바로 전통 찻집과 음식점이다. 처음에는 찾기가 힘들지만, 산책하듯이 천천히 골목골목을 둘러보면 매우 재미있다. 인사동은 매주 토, 일요일마다 차 없는 거리로 지정되어 시민과 함께 하는 문화공간으로 다시 태어났다. 이날은 기존 가게는 물론 거리에는 전통공연과 전시는 물론 엿장수, 사주와 궁합을 보는 할아버지가 함께 한다. 이 속에서 즐거움을 찾는 이들은 바로 각국에서 몰려든 외국인들이다. 한국의 전통문화를 보기 위해 찾아든 외국인 관광객들은 전통가게에서 고물건을 보거나 고미술을 산다. 그리고 거리에 있는 엿을 사고 전통 파전을 먹는다. 도심에서 느끼는 전통의 멋에 빠진 외국인들의 모습도 많이 볼 수 있다.",,"<a href=""http://www.hiinsa.com/index.php"" target=""_blank"" title=""새창: 인사동 홈페이지로 이동"">http://www.hiinsa.com/index.php</a>",일부구역 동반가능,전 견종 동반 가능,목줄 착용,"- 맹견의 경우, 입마개 착용 필수
- 배변봉투 지참 및 배변처리 필수",,상시 개방,연중무휴,가능
1607440,금강사(부산),부산광역시 동래구 우장춘로 211 (온천동),12,부산광역시,35.2250098725,129.0771855435,http://tong.visitkorea.or.kr/cms/resource/14/3561514_image2_1.jpg,"금강사는 대승불교의 금강반야 정신을 실천 수행하는 사찰로, 1951년 월명법사가 창건했다. 그 후 일붕 경보대종사께서 이곳에서 안거했으며 역경, 포교, 도제, 국제불교포교, 교육도량, 전법의 초지 가람이었다.
1964년부터 개산 혜성선사가 금강사에서 도량을 승계하고 중흥불사를 계속하여 국제 불교포교의 근본도량으로 세계속에 알려진 사찰이 되었다. 금강사는 금정산 남쪽 기슭 명당에 자리했으며 많은 고승들이 은거 수행하여 온 비산비야의 수행처이기도 하다. 금강사는 주변 환경이 아름답기로 유명하다. 일주문을 들어서면 노송들이 자욱하고 솔밭향기로 가득하며, 대중문화가 함께하고 있는 차밭골 문화가 있어 시민들이 차 한잔을 하면서 쉬어 갈 수 있는 운치 있는 사찰이다.",,"<a href=""http://www.kumkangsa.or.kr/"" target=""_blank"" title=""새창 : 금강사 홈페이지로 이동"">http://www.kumkangsa.or.kr/</a>",일부구역 동반가능,전 견종 동반 가능,목줄 착용,"- 맹견의 경우, 입마개 착용 필수
- 배변봉투 지참 및 배변처리 필수",,10:00~17:00,연중무휴,
1021339,서래마을,서울특별시 서초구 반포동,12,서울특별시,37.49785147,126.9983156029,http://tong.visitkorea.or.kr/cms/resource/59/3571659_image2_1.jpg,"‘마을 앞의 개울이 서리서리 굽이쳐 흐른다’는 의미의 서래마을은 프랑스풍의 다양한 레스토랑과 카페, 와인바, 상점들을 만나볼 수 있는 곳이다. 1985년 주한 프랑스학교가 이곳으로 이전하면서부터 서래마을이 프랑스인들의 거주지역으로 자리 잡게 되고, 자연스럽게 글로벌 빌리지가 세워짐에 따라 다른 여러 나라 외국인들도 서래마을을 자신들의 거주지로 선택게 되었다. 서래마을 거리로 들어가면 서울 프랑스 학교를 찾아볼 수 있다. 불어로 Attention Ecole(학교 앞 주의)이라고 쓰인 도로 표지판이 눈길을 끈다.",,"<a href=""https://korean.visitseoul.net/area/%EC%84%9C%EB%9E%98%EB%A7%88%EC%9D%84/KOP011082"" target=""_blank"" title=""새창 : 비짓서울 홈페이지로 이동"">https://korean.visitseoul.net</a>",전구역 동반가능,전 견종 동반 가능,목줄 착용,"- 맹견의 경우, 입마개 착용 필수
- 배변봉투 지참 및 배변처리 필수",,"상시 개방<br>※ 단, 매장 이용 시 매장 별로 상이할 수 있음","연중무휴<br>※ 단, 매장 이용 시 매장 별로 상이할 수 있음",
2763838,서희테마파크,경기도 이천시 부발읍 무촌로18번길 130,12,경기도,37.2769663601,127.4820002003,,"경기도 이천시 부발읍에 있는 고려 시대 서희를 주제로 한 테마공원이다. 청소년들이 할 수 있는 역사 체험과 전시관, 체험관, 영상관, 추모관으로 구성한 복합문화공간이다. 서희 역사 산책로에는 국내 유명 조각가들이 인연의 시작, 서희의 성장, 여요 전쟁, 영웅의 활약 4단계의 이야기로 나누어 제작하여 설치한 조형 작품이 있어 산책로를 거닐며 감상할 수 있다.",,"<a href=""https://www.ggtour.or.kr/travel-info/tourism-info/725e845f-746a-11ee-b910-0242ac120002"" target=""_blank"" title=""새창 : 경기관광 사이트로 이동"">https://www.ggtour.or.kr/main</a>",전구역 동반가능,전 견종 동반 가능,목줄 착용,"- 실내는 동반불가
- 맹견의 경우, 입마개 착용 필수
- 배변봉투 지참 및 배변처리 필수",,00:00~24:00,연중무휴,가능
2654601,화랑대 철도공원,서울특별시 노원구 화랑로 608 (공릉동),12,서울특별시,37.6245051267,127.0931061506,http://tong.visitkorea.or.kr/cms/resource/16/3573216_image2_1.jpg,"서울의 마지막 간이역이던 옛 화랑대역이 화랑대 철도공원으로 재탄생했다. 1939년 경춘선 개통 후 2010년 운행이 중단된 경춘선 철로구간을 공원으로 꾸민 곳으로, 기존 폐선을 걷어내지 않고 그대로 살려 옛 경춘선의 추억도 살리고 산책로도 제공하는 낭만적인 공간으로 탈바꿈되었다. 폐노선에는 1950년대의 미카열차와 협궤열차, 그리고 체코와 일본 히로시마의 노면전차까지 실물 기차가 곳곳에 전시되어 있어 사진 애호가에게는 단골 출사지로, 지역 주민들에게는 호젓한 산책 공간으로 사랑받고 있다. 공원 내의 구 화랑대역은 전시관으로 조성되어 역사의 구조와 연대기, 경춘선의 역사를 디지털 화면으로 볼 수 있으며, 승차권 매표소, 철제 책상, 추억의 열차 공간이 아날로그의 정취를 더한다.",,,일부구역 동반가능,전 견종 동반 가능,목줄 착용,"- 철도박물관 및 카페는 동반 불가
- 타임뮤지엄은 이동장(켄넬) 및 반려동물 유모차 탑승 필수
- 맹견의 경우, 입마개 착용 필수
- 배변봉투 지참 및 배변처리 필수",,상시 개방,연중무휴,가능
2603494,양림동 펭귄마을공예거리,광주광역시 남구 백서로 92-8 (양림동),12,광주광역시,35.1402200475,126.9162912532,http://tong.visitkorea.or.kr/cms/resource/60/3351460_image2_1.jpg,"양림동 펭귄마을공예거리는 양림동 주민 센터 뒤에 펭귄 모양의 이정표를 따라 좁은 골목길을 들어가면 70·80년대 마을이 전시장으로 변모한 곳으로 무릎이 불편한 어르신이 뒤뚱뒤뚱 걷는 모습이 펭귄 같다고 하여 이름 지어진 마을이다. 마을 주민들은 과거에 화재로 타 방치되어 있던 빈집을 치우고 버려진 물건을 가져와 동네 벽에 전시하기 시작했으며, 마을 담벼락에는 “그때 그 시절 살아있음에 감사하자”라고 새겨 놓았다. 최승효 가옥, 우일사 선교사 사택, 오웬 기념각 등의 역사 문화도 보유하고 있다. 마을 한가운데 있는 펭귄 주막은 주민들의 사랑방, 조그맣지만 필요한 물건들이 다 있다. 가죽 공방, 섬유 공방, 목공방 등 다채로운 공방들이 공예 거리에 입주해 있어서 예쁜 공예품을 구매하거나 근대와 현대가 공존하는 레트로 감성의 업사이클링 공예체험도 가능하다.",,"<a href=""https://www.instagram.com/yanglim_craft_street/""target=""_blank"" title=""새창 : 공식 인스타그램 이동"">https://www.instagram.com/yanglim_craft_street/</a>",전구역 동반가능,전 견종 동반 가능,목줄 착용,"- 맹견의 경우, 입마개 착용 필수
- 인식표 착용 필수
- 배변봉투 지참 및 배변처리 필수",,10:00~18:00,매주 월요일,가능 (양림역사문화마을제1공영주차장)
1199931,조종천계곡,경기도 가평군 상면 덕현리,12,경기도,37.7555540569,127.4136176174,http://tong.visitkorea.or.kr/cms/resource/39/3563439_image2_1.jpg,"경기 가평군 상면 덕현리의 조종천 계곡은 운악산과 명지산에서 흘러내려온 물이 합쳐져 남쪽의 북한강 청평댐으로 흘러들어 가는 계곡이다. 조종천 계곡은 포천과 가평 사이에 있는 계곡으로 조종천은 우리나라 하천 중에서 맑기로 유명한 곳이다. 계곡의 폭이 넓고 수량도 풍부하며 수심도 깊은 곳과 얕은 곳이 있어 어른이나 아이들 모두 물놀이하기 좋다. 그러나 바닥이 미끄럽고 돌이 많아 아쿠아슈즈를 신고 물놀이를 하는 것이 좋고 유속이 빠르거나 갑자기 깊어지기도 하니 구명조끼를 입고 안전하게 물놀이를 해야 한다.
여름철에는 사람들이 많이 찾는 곳이라 가평군에서 관리자가 나와 있어 하천변에서 구명조끼를 무료로 대여해 주고 정기적으로 안내방송도 하고 있다. 그늘이 많지 않아 천변 위쪽에는 평상이 늘어져 있고 하천변에서 작은 그늘막을 이용하기도 한다. 물이 맑고 깨끗해 다양하고 많은 어류가 서식하고 있어 견지낚시를 하기도 하고 다슬기도 서식하고 있어 다슬기 잡기도 해 보며 아이들과 함께 자연학습의 장으로도 손색이 없다.",,"<a href=""https://www.gptour.go.kr/tour/tour_view.jsp?menu=tour&submenu=main&paramidx=TL0000085"" target=""_blank"" title=""새창 : 가평군 문화관광 홈페이지로 이동"">https://www.gptour.go.kr</a>",일부구역 동반가능,,,"동반가능(단, 개목줄 착용, 배설물 처리를 위한 비닐봉지 등을 구비한 이용객에 한하여 허용)",,상시 개방,연중무휴,가능
1626156,정읍 구절초 지방정원,전북특별자치도 정읍시 산내면 청정로 926-65,12,전북특별자치도,35.5543138198,127.0189105512,http://tong.visitkorea.or.kr/cms/resource/67/3573567_image2_1.jpg,"정읍 구절초 지방정원은 옛날부터 망경대(望景臺)라 불리던 곳으로, 2003년 체육공원으로 조성되었다가 2006년에 구절초 테마공원으로 재탄생되었다. 현재는 ‘전라북도 제1호 지방정원’으로 지정되며 명칭이 바뀌었고 산책로와 광장, 출렁다리 등 즐길 거리가 더욱 풍부해졌다. 수려한 경관을 지닌 옥정호의 최상류 전체 12㏊의 공원면적 중 약 5㏊의 면적에 구절초가 자생하고 있다. 인근 도시민의 편안한 산책 및 휴식처로 사랑받고 있으며 ‘솔숲 구절초와 함께하는 슬로투어(slow tour)’ 콘셉트에 부합하는 자연 친화적인 공원 분위기로 전국적인 출사 명소·여행 명소로 자리 잡았다.",,"<a href=""https://www.jeongeup.go.kr/culture/index.jeongeup?menuCd=DOM_000000601009011000""target=""_blank"" title=""새창: 정읍문화관광"">https://www.jeongeup.go.kr</a>",전구역 동반가능,전 견종 동반 가능,목줄 착용,"- 맹견의 경우, 입마개 착용 필수
- 배변봉투 지참 및 배변처리 필수",,09:00~18:00,연중무휴,가능
2602774,쉼한모금,제주특별자치도 서귀포시 산록남로 1258 (색달동),12,제주특별자치도,33.2937431939,126.4224782273,http://tong.visitkorea.or.kr/cms/resource/36/3391736_image2_1.jpg,"제주다원 쉼한모금은 한라산 해발 500m 청정 지역인 제 2산록도로 1115번 도로상에 위치하고 있어 4계절 내내 멋진 제주의 풍광을 감상할 수 있으며 방문객에게는 녹차와 커피 다식을 제공한다. 서쪽으로는 서귀포 문섬과 범섬, 월드컵경기장과 남쪽으로는 국제 컨벤션센터와 여미지식물원을 포함한 중문관광단지가 한눈에 내려다 보이고 수평선 아래로 대한민국 최남단인 마라도와 가파도 보이며 서남부지역으로는 우보악오름, 군산, 산방산, 단산, 모슬봉 등이 굽이치듯 대자연의 파노라마를 연출하여 가슴 시원한 전망을 즐길 수 있다.

(출처 : 제주관광공사 홈페이지)",,"<a href=""https://www.visitjeju.net/u/El5""target=""_blank"" title=""새창: 비짓제주"">www.visitjeju.net</a>",전구역 동반가능,전 견종 동반 가능,목줄 착용,"- 맹견의 경우, 입마개 착용 필수
- 배변봉투 지참 및 배변처리 필수",,"[하절기(2월~10월)]<br>
- 09:30~18:00<br>
[동절기(11월~1월)]<br>
- 09:30~18:00 (입장 마감 17:30)",연중무휴,가능
